# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3487829	3490105	-							PAO1OR_RS15885	2277		old_locus_tag=PAO1OR3123
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3487829	3490105	-	WP_003113616.1	WP_003113616.1		hypothetical protein			PAO1OR_RS15885	2277	758	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3490098	3491777	-							PAO1OR_RS15890	1680		old_locus_tag=PAO1OR3124
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3490098	3491777	-	WP_003113615.1	WP_003113615.1		Fanconi-associated nuclease 1 homolog			PAO1OR_RS15890	1680	559	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3491911	3492561	+							PAO1OR_RS15895	651		old_locus_tag=PAO1OR3125
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3491911	3492561	+	WP_003113614.1	WP_003113614.1		transcriptional regulator			PAO1OR_RS15895	651	216	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3492676	3493431	+							PAO1OR_RS15900	756		old_locus_tag=PAO1OR3126
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3492676	3493431	+	WP_003113613.1	WP_003113613.1		molybdate-binding periplasmic protein ModA			PAO1OR_RS15900	756	251	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3493450	3494130	+							PAO1OR_RS15905	681		old_locus_tag=PAO1OR3127
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3493450	3494130	+	WP_003113612.1	WP_003113612.1		molybdenum ABC transporter permease			PAO1OR_RS15905	681	226	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3494132	3495217	+							PAO1OR_RS15910	1086		old_locus_tag=PAO1OR3128
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3494132	3495217	+	WP_003098212.1	WP_003098212.1		molybdenum import ATP-binding protein ModC			PAO1OR_RS15910	1086	361	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3495239	3496066	-							PAO1OR_RS15915	828		old_locus_tag=PAO1OR3129
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3495239	3496066	-	WP_003113611.1	WP_003113611.1		hypothetical protein			PAO1OR_RS15915	828	275	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3496152	3497039	+							PAO1OR_RS15920	888		old_locus_tag=PAO1OR3130
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3496152	3497039	+	WP_003098210.1	WP_003098210.1		transcriptional regulator			PAO1OR_RS15920	888	295	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3497048	3497875	+							PAO1OR_RS15925	828		old_locus_tag=PAO1OR3131
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3497048	3497875	+	WP_003113610.1	WP_003113610.1		streptomycin 3''-phosphotransferase			PAO1OR_RS15925	828	275	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3497991	3498914	+							PAO1OR_RS15930	924		old_locus_tag=PAO1OR3132
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3497991	3498914	+	WP_003098208.1	WP_003098208.1		hypothetical protein			PAO1OR_RS15930	924	307	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3499261	3500703	+							PAO1OR_RS15935	1443		old_locus_tag=PAO1OR3133
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3499261	3500703	+	WP_003113609.1	WP_003113609.1		cbb3-type cytochrome c oxidase subunit I			PAO1OR_RS15935	1443	480	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3500706	3500927	+							PAO1OR_RS15940	222		old_locus_tag=PAO1OR3134
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3500706	3500927	+	WP_003098206.1	WP_003098206.1		hypothetical protein			PAO1OR_RS15940	222	73	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3501019	3502176	+							PAO1OR_RS15945	1158		old_locus_tag=PAO1OR3135
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3501019	3502176	+	WP_003113608.1	WP_003113608.1		hypothetical protein			PAO1OR_RS15945	1158	385	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3502164	3503027	-							PAO1OR_RS15950	864		old_locus_tag=PAO1OR3136
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3502164	3503027	-	WP_003098205.1	WP_003098205.1		transcriptional regulator			PAO1OR_RS15950	864	287	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3503312	3503587	+							PAO1OR_RS15955	276		old_locus_tag=PAO1OR3137
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3503312	3503587	+	WP_003098204.1	WP_003098204.1		hypothetical protein			PAO1OR_RS15955	276	91	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3503637	3504842	-							PAO1OR_RS15960	1206		old_locus_tag=PAO1OR3138
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3503637	3504842	-	WP_003098203.1	WP_003098203.1		hypothetical protein			PAO1OR_RS15960	1206	401	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3505091	3506095	+							PAO1OR_RS15965	1005		old_locus_tag=PAO1OR3139
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3505091	3506095	+	WP_003113607.1	WP_003113607.1		transcriptional regulator			PAO1OR_RS15965	1005	334	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3506118	3506360	+							PAO1OR_RS15970	243		old_locus_tag=PAO1OR3140
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3506118	3506360	+	WP_003113606.1	WP_003113606.1		hypothetical protein			PAO1OR_RS15970	243	80	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3506365	3507534	+							PAO1OR_RS15975	1170		old_locus_tag=PAO1OR3141
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3506365	3507534	+	WP_003113605.1	WP_003113605.1		MFS transporter			PAO1OR_RS15975	1170	389	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3507593	3508177	-							PAO1OR_RS15980	585		old_locus_tag=PAO1OR3142
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3507593	3508177	-	WP_003088034.1	WP_003088034.1		Fe/S biogenesis protein NfuA			PAO1OR_RS15980	585	194	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3508300	3510588	-							PAO1OR_RS15985	2289		old_locus_tag=PAO1OR3143
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3508300	3510588	-	WP_003113604.1	WP_003113604.1		cis/trans isomerase			PAO1OR_RS15985	2289	762	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3510950	3511468	+							PAO1OR_RS15990	519		old_locus_tag=PAO1OR3144
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3510950	3511468	+	WP_003113603.1	WP_003113603.1		hypothetical protein			PAO1OR_RS15990	519	172	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3511510	3511974	+							PAO1OR_RS15995	465		old_locus_tag=PAO1OR3145
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3511510	3511974	+	WP_003088027.1	WP_003088027.1		hypothetical protein			PAO1OR_RS15995	465	154	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3512249	3515953	+							PAO1OR_RS16000	3705		old_locus_tag=PAO1OR3146
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3512249	3515953	+	WP_003113602.1	WP_003113602.1		methionine synthase			PAO1OR_RS16000	3705	1234	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3515968	3516330	+							PAO1OR_RS16005	363		old_locus_tag=PAO1OR3147
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3515968	3516330	+	WP_003098191.1	WP_003098191.1		hypothetical protein			PAO1OR_RS16005	363	120	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3516382	3516879	-							PAO1OR_RS16010	498		old_locus_tag=PAO1OR3148
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3516382	3516879	-	WP_003144704.1	WP_003144704.1		hypothetical protein			PAO1OR_RS16010	498	165	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3516893	3517195	-							PAO1OR_RS16015	303		old_locus_tag=PAO1OR3149
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3516893	3517195	-	WP_003088019.1	WP_003088019.1		hypothetical protein			PAO1OR_RS16015	303	100	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3517293	3518333	+							PAO1OR_RS16020	1041		old_locus_tag=PAO1OR3150
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3517293	3518333	+	WP_003088017.1	WP_003088017.1		RNA methyltransferase			PAO1OR_RS16020	1041	346	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3518398	3518625	+							PAO1OR_RS16025	228		old_locus_tag=PAO1OR3151
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3518398	3518625	+	WP_003098182.1	WP_003098182.1		hypothetical protein			PAO1OR_RS16025	228	75	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3518650	3518766	-							PAO1OR_RS16030	117		
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3518650	3518766	-	WP_003113601.1	WP_003113601.1		hypothetical protein			PAO1OR_RS16030	117	38	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3519036	3520694	+							PAO1OR_RS16035	1659		old_locus_tag=PAO1OR3152
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3519036	3520694	+	WP_003098180.1	WP_003098180.1		sulfite reductase			PAO1OR_RS16035	1659	552	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3520678	3521175	+							PAO1OR_RS16040	498		old_locus_tag=PAO1OR3153
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3520678	3521175	+	WP_003088003.1	WP_003088003.1		hypothetical protein			PAO1OR_RS16040	498	165	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3521240	3521821	-							PAO1OR_RS16045	582		old_locus_tag=PAO1OR3154
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3521240	3521821	-	WP_003098179.1	WP_003098179.1		transcriptional regulator			PAO1OR_RS16045	582	193	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3521944	3522381	+							PAO1OR_RS16050	438		old_locus_tag=PAO1OR3155
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3521944	3522381	+	WP_003098177.1	WP_003098177.1		DUF4442 domain-containing protein			PAO1OR_RS16050	438	145	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3522476	3523351	+							PAO1OR_RS16055	876		old_locus_tag=PAO1OR3156
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3522476	3523351	+	WP_003087999.1	WP_003087999.1		alpha/beta hydrolase			PAO1OR_RS16055	876	291	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3523338	3524330	-							PAO1OR_RS16060	993		old_locus_tag=PAO1OR3157
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3523338	3524330	-	WP_003087998.1	WP_003087998.1		oxidoreductase			PAO1OR_RS16060	993	330	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3524389	3525414	-							PAO1OR_RS16065	1026		old_locus_tag=PAO1OR3158
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3524389	3525414	-	WP_003087997.1	WP_003087997.1		protease			PAO1OR_RS16065	1026	341	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3525648	3526358	+							PAO1OR_RS16070	711		old_locus_tag=PAO1OR3159
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3525648	3526358	+	WP_003113600.1	WP_003113600.1		hypothetical protein			PAO1OR_RS16070	711	236	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3526419	3526733	+							PAO1OR_RS16075	315		old_locus_tag=PAO1OR3160
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3526419	3526733	+	WP_003087993.1	WP_003087993.1		hypothetical protein			PAO1OR_RS16075	315	104	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3526991	3528061	+							PAO1OR_RS16080	1071		old_locus_tag=PAO1OR3161
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3526991	3528061	+	WP_003098170.1	WP_003098170.1		hypothetical protein			PAO1OR_RS16080	1071	356	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3528086	3528853	+							PAO1OR_RS16085	768		old_locus_tag=PAO1OR3162
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3528086	3528853	+	WP_003087987.1	WP_003087987.1		short-chain dehydrogenase			PAO1OR_RS16085	768	255	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3529014	3529775	-							PAO1OR_RS16090	762		old_locus_tag=PAO1OR3163
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3529014	3529775	-	WP_003113599.1	WP_003113599.1		short-chain dehydrogenase			PAO1OR_RS16090	762	253	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3529907	3530812	+							PAO1OR_RS16095	906		old_locus_tag=PAO1OR3164
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3529907	3530812	+	WP_003113598.1	WP_003113598.1		transcriptional regulator			PAO1OR_RS16095	906	301	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3530809	3531453	-							PAO1OR_RS16100	645		old_locus_tag=PAO1OR3165
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3530809	3531453	-	WP_003113597.1	WP_003113597.1		hypothetical protein			PAO1OR_RS16100	645	214	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3531554	3532333	+							PAO1OR_RS16105	780		old_locus_tag=PAO1OR3166
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3531554	3532333	+	WP_003113596.1	WP_003113596.1		hypothetical protein			PAO1OR_RS16105	780	259	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3532301	3533137	-							PAO1OR_RS16110	837		old_locus_tag=PAO1OR3167
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3532301	3533137	-	WP_003113595.1	WP_003113595.1		NADH pyrophosphatase			PAO1OR_RS16110	837	278	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3533137	3534825	-							PAO1OR_RS16115	1689		old_locus_tag=PAO1OR3168
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3533137	3534825	-	WP_003098159.1	WP_003098159.1		hypothetical protein			PAO1OR_RS16115	1689	562	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3534865	3535677	-							PAO1OR_RS16120	813		old_locus_tag=PAO1OR3169
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3534865	3535677	-	WP_003087972.1	WP_003087972.1		enoyl-CoA hydratase			PAO1OR_RS16120	813	270	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3535901	3537403	+					nhaB		PAO1OR_RS16125	1503		old_locus_tag=PAO1OR3170
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3535901	3537403	+	WP_003113594.1	WP_003113594.1		Na+/H+ antiporter NhaB	nhaB		PAO1OR_RS16125	1503	500	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3537387	3538742	-							PAO1OR_RS16130	1356		old_locus_tag=PAO1OR3171
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3537387	3538742	-	WP_003117687.1	WP_003117687.1		amino acid permease			PAO1OR_RS16130	1356	451	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3538766	3541021	-							PAO1OR_RS16135	2256		old_locus_tag=PAO1OR3172
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3538766	3541021	-	WP_003113592.1	WP_003113592.1		lysine-specific pyridoxal 5'-phosphate-dependent carboxylase LdcA			PAO1OR_RS16135	2256	751	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3541215	3541604	+							PAO1OR_RS16140	390		old_locus_tag=PAO1OR3173
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3541215	3541604	+	WP_003113591.1	WP_003113591.1		hypothetical protein			PAO1OR_RS16140	390	129	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3541632	3542372	-							PAO1OR_RS16145	741		old_locus_tag=PAO1OR3174
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3541632	3542372	-	WP_003087958.1	WP_003087958.1		DNA polymerase III subunit epsilon			PAO1OR_RS16145	741	246	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3542437	3542883	-					rnhA		PAO1OR_RS16150	447		old_locus_tag=PAO1OR3175
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3542437	3542883	-	WP_003087954.1	WP_003087954.1		ribonuclease H	rnhA		PAO1OR_RS16150	447	148	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3542886	3543647	-							PAO1OR_RS16155	762		old_locus_tag=PAO1OR3176
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3542886	3543647	-	WP_003087952.1	WP_003087952.1		hypothetical protein			PAO1OR_RS16155	762	253	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3543749	3544525	+							PAO1OR_RS16160	777		old_locus_tag=PAO1OR3177
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3543749	3544525	+	WP_003087949.1	WP_003087949.1		hydroxyacylglutathione hydrolase			PAO1OR_RS16160	777	258	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3544603	3546207	+							PAO1OR_RS16165	1605		old_locus_tag=PAO1OR3178
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3544603	3546207	+	WP_003120244.1	WP_003120244.1		murein transglycosylase			PAO1OR_RS16165	1605	534	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3546398	3548227	+							PAO1OR_RS16170	1830		old_locus_tag=PAO1OR3179
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3546398	3548227	+	WP_003113590.1	WP_003113590.1		solute-binding protein			PAO1OR_RS16170	1830	609	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3548224	3550071	+							PAO1OR_RS16175	1848		old_locus_tag=PAO1OR3180
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3548224	3550071	+	WP_003098136.1	WP_003098136.1		ABC transporter			PAO1OR_RS16175	1848	615	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3550078	3551160	+							PAO1OR_RS16180	1083		old_locus_tag=PAO1OR3181
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3550078	3551160	+	WP_003098134.1	WP_003098134.1		ABC transporter permease			PAO1OR_RS16180	1083	360	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3551165	3552184	+							PAO1OR_RS16185	1020		old_locus_tag=PAO1OR3182
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3551165	3552184	+	WP_003087942.1	WP_003087942.1		ABC transporter permease			PAO1OR_RS16185	1020	339	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3552186	3553796	+							PAO1OR_RS16190	1611		old_locus_tag=PAO1OR3183
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3552186	3553796	+	WP_003087940.1	WP_003087940.1		ABC transporter ATP-binding protein			PAO1OR_RS16190	1611	536	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3553818	3554615	+							PAO1OR_RS16195	798		old_locus_tag=PAO1OR3184
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3553818	3554615	+	WP_003087936.1	WP_003087936.1		enoyl-ACP reductase			PAO1OR_RS16195	798	265	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3554714	3556579	-							PAO1OR_RS16200	1866		old_locus_tag=PAO1OR3185
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3554714	3556579	-	WP_003098131.1	WP_003098131.1		peptidyl-prolyl cis-trans isomerase			PAO1OR_RS16200	1866	621	
gene	tRNA	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3556683	3556759	-							PAO1OR_RS16205	77		old_locus_tag=PAO1OR3186
tRNA		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3556683	3556759	-				tRNA-Asp			PAO1OR_RS16205	77		anticodon=GTC
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3556811	3557083	-							PAO1OR_RS16210	273		old_locus_tag=PAO1OR3187
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3556811	3557083	-	WP_003087931.1	WP_003087931.1		DNA-binding protein HU-beta			PAO1OR_RS16210	273	90	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3557219	3559615	-							PAO1OR_RS16215	2397		old_locus_tag=PAO1OR3188
CDS		GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3557219	3559615	-	WP_003087926.1	WP_003087926.1		Lon protease			PAO1OR_RS16215	2397	798	
gene	protein_coding	GCF_001291345.2	Primary Assembly	chromosome	I	NZ_LN871187.1	3559747	3561027	-							PAO1OR_RS16220	1281		old_locus_tag=PAO1OR3189
