# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2719223	2719921	+					yfiP	947057	b2583	699		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2719223	2719921	+	NP_417078.4	WP_001300438.1		DTW domain protein	yfiP	947057	b2583	699	232	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2719953	2722613	+					pka	947056	b2584	2661		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2719953	2722613	+	NP_417079.1	WP_000083005.1		protein lysine acetyltransferase	pka	947056	b2584	2661	886	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2722727	2724082	+					pssA	947059	b2585	1356		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2722727	2724082	+	NP_417080.4	WP_000949265.1		phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase	pssA	947059	b2585	1356	451	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2724128	2724451	+					yfiM	947060	b2586	324		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2724128	2724451	+	NP_417081.2	WP_001300818.1		putative lipoprotein	yfiM	947060	b2586	324	107	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2724448	2725746	-					kgtP	947069	b2587	1299		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2724448	2725746	-	NP_417082.1	WP_000841103.1		alpha-ketoglutarate transporter	kgtP	947069	b2587	1299	432	
gene	rRNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2726069	2726188	-					rrfG	947070	b2588	120		
rRNA		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2726069	2726188	-				5S ribosomal RNA of rrnG operon	rrfG	947070	b2588	120		
gene	rRNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2726281	2729184	-					rrlG	947585	b2589	2904		
rRNA		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2726281	2729184	-				23S ribosomal RNA of rrnG operon	rrlG	947585	b2589	2904		
gene	tRNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2729369	2729444	-					gltW	947076	b2590	76		
tRNA		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2729369	2729444	-				tRNA-Glu	gltW	947076	b2590	76		
gene	rRNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2729616	2731157	-					rrsG	947071	b2591	1542		
rRNA		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2729616	2731157	-				16S ribosomal RNA of rrnG operon	rrsG	947071	b2591	1542		
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2731600	2734173	-					clpB	947077	b2592	2574		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2731600	2734173	-	NP_417083.1	WP_001235102.1		protein disaggregation chaperone	clpB	947077	b2592	2574	857	
gene	ncRNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2734153	2734295	-					ryfD	5061506	b4609	143		
ncRNA	other	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2734153	2734295	-				novel sRNA, function unknown	ryfD	5061506	b4609	143		
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2734303	2735034	-					yfiH	947089	b2593	732		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2734303	2735034	-	NP_417084.1	WP_000040169.1		UPF0124 family protein	yfiH	947089	b2593	732	243	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2735031	2736011	-					rluD	947087	b2594	981		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2735031	2736011	-	NP_417085.1	WP_000079100.1		23S rRNA pseudouridine(1911,1915,1917) synthase	rluD	947087	b2594	981	326	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2736146	2736883	+					bamD	947086	b2595	738		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2736146	2736883	+	NP_417086.1	WP_000197686.1		BamABCDE complex OM biogenesis lipoprotein	bamD	947086	b2595	738	245	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2737154	2737495	+					raiA	947129	b2597	342		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2737154	2737495	+	NP_417088.1	WP_000178456.1		cold shock protein associated with 30S ribosomal subunit	raiA	947129	b2597	342	113	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2737599	2737646	+					pheL	947080	b2598	48		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2737599	2737646	+	NP_417089.1	WP_010723158.1		pheA gene leader peptide	pheL	947080	b2598	48	15	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2737745	2738905	+					pheA	947081	b2599	1161		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2737745	2738905	+	NP_417090.1	WP_000200120.1		chorismate mutase and prephenate dehydratase, P-protein	pheA	947081	b2599	1161	386	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2738948	2740069	-					tyrA	947115	b2600	1122		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2738948	2740069	-	NP_417091.1	WP_000225229.1		fused chorismate mutase T/prephenate dehydrogenase	tyrA	947115	b2600	1122	373	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2740080	2741150	-					aroF	947084	b2601	1071		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2740080	2741150	-	NP_417092.1	WP_001168037.1		3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible	aroF	947084	b2601	1071	356	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2741360	2741725	+					yfiL	947106	b2602	366		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2741360	2741725	+	NP_417093.2	WP_000976004.1		lipoprotein	yfiL	947106	b2602	366	121	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2741875	2742393	+					yfiR	947090	b2603	519		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2741875	2742393	+	NP_417094.1	WP_001212391.1		putative periplasmic inhibitor of YfiN activity	yfiR	947090	b2603	519	172	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2742383	2743609	+					yfiN	947091	b2604	1227		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2742383	2743609	+	NP_417095.1	WP_000969032.1		putative membrane-anchored diguanylate cyclase	yfiN	947091	b2604	1227	408	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2743625	2744107	+					yfiB	947094	b2605	483		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2743625	2744107	+	NP_417096.1	WP_000589847.1		OM lipoprotein putative positive effector of YfiN activity	yfiB	947094	b2605	483	160	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2744183	2744530	-					rplS	947096	b2606	348		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2744183	2744530	-	NP_417097.1	WP_000065253.1		50S ribosomal subunit protein L19	rplS	947096	b2606	348	115	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2744572	2745339	-					trmD	947099	b2607	768		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2744572	2745339	-	NP_417098.1	WP_000264777.1		tRNA m(1)G37 methyltransferase, SAM-dependent	trmD	947099	b2607	768	255	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2745370	2745918	-					rimM	947101	b2608	549		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2745370	2745918	-	NP_417099.4	WP_000043335.1		ribosome maturation factor	rimM	947101	b2608	549	182	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2745937	2746185	-					rpsP	947103	b2609	249		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2745937	2746185	-	NP_417100.1	WP_000256450.1		30S ribosomal subunit protein S16	rpsP	947103	b2609	249	82	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2746434	2747795	-					ffh	947102	b2610	1362		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2746434	2747795	-	NP_417101.1	WP_000460035.1		Signal Recognition Particle (SRP) component with 4.5S RNA (ffs)	ffh	947102	b2610	1362	453	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2747962	2748753	+					ypjD	947098	b2611	792		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2747962	2748753	+	NP_417102.4	WP_001338897.1		cytochrome c assembly protein family inner membrane protein	ypjD	947098	b2611	792	263	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2748774	2750060	+					yfjD	2847739	b4461	1287		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2748774	2750060	+	YP_026171.3	WP_010723175.1		UPF0053 family inner membrane protein	yfjD	2847739	b4461	1287	428	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2750115	2750708	-					grpE	947097	b2614	594		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2750115	2750708	-	NP_417104.1	WP_001393454.1		heat shock protein	grpE	947097	b2614	594	197	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2750831	2751709	+					nadK	947092	b2615	879		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2750831	2751709	+	NP_417105.1	WP_001059169.1		NAD kinase	nadK	947092	b2615	879	292	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2751795	2753456	+					recN	947105	b2616	1662		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2751795	2753456	+	YP_026172.1	WP_000880910.1		recombination and repair protein	recN	947105	b2616	1662	553	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2753605	2753946	+					bamE	945583	b2617	342		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2753605	2753946	+	NP_417107.2	WP_001203437.1		lipoprotein component of BamABCDE OM biogenesis complex	bamE	945583	b2617	342	113	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2754008	2754298	-					ratB	945078	b2618	291		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2754008	2754298	-	NP_417108.4	WP_001117838.1		UPF0125 family protein	ratB	945078	b2618	291	96	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2754288	2754764	-					ratA	945614	b2619	477		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2754288	2754764	-	NP_417109.1	WP_000600189.1		toxic UPF0083 family protein inhibitor of 70S ribosome formation	ratA	945614	b2619	477	158	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2754896	2755378	+					smpB	947296	b2620	483		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2754896	2755378	+	NP_417110.1	WP_000162574.1		tmRNA-binding trans-translation protein	smpB	947296	b2620	483	160	
gene	tmRNA	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2755593	2755955	+					ssrA	945053	b2621	363		
tmRNA		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2755593	2755955	+				tmRNA, 10Sa RNA	ssrA	945053	b2621	363		
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2756159	2757400	+					intA	946160	b2622	1242		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2756159	2757400	+	NP_417111.1	WP_000101723.1		CP4-57 prophage; integrase	intA	946160	b2622	1242	413	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2757644	2758600	-					yfjH	946123	b2623	957		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2757644	2758600	-	NP_417112.1	WP_000510827.1		CP4-57 prophage; uncharacterized protein	yfjH	946123	b2623	957	318	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2758644	2758856	+					alpA	946758	b2624	213		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2758644	2758856	+	NP_417113.1	WP_001065343.1		CP4-57 prophage; DNA-binding transcriptional activator	alpA	946758	b2624	213	70	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2758985	2760394	+					yfjI	944764	b2625	1410		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2758985	2760394	+	NP_417114.1	WP_000481742.1		CP4-57 prophage; uncharacterized protein	yfjI	944764	b2625	1410	469	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2760547	2761173	+					yfjJ	947112	b2626	627		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2760547	2761173	+	NP_417115.1	WP_000220524.1		CP4-57 prophage; uncharacterized protein	yfjJ	947112	b2626	627	208	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2761351	2763540	-					yfjK	947111	b2627	2190		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2761351	2763540	-	NP_417116.1	WP_000136402.1		radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage	yfjK	947111	b2627	2190	729	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2763537	2765153	-					yfjL	947110	b2628	1617		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2763537	2765153	-	NP_417117.1	WP_000445380.1		CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein	yfjL	947110	b2628	1617	538	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2765513	2765776	-					yfjM	947108	b2629	264		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2765513	2765776	-	NP_417118.1	WP_000502050.1		CP4-57 prophage; uncharacterized protein	yfjM	947108	b2629	264	87	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2765918	2766991	+					rnlA	947107	b2630	1074		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2765918	2766991	+	NP_417119.1	WP_000155570.1		CP4-57 prophage; RNase LS	rnlA	947107	b2630	1074	357	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2766984	2767355	+					rnlB	947113	b2631	372		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2766984	2767355	+	NP_417120.2	WP_000461704.1		CP4-57 prophage; uncharacterized protein	rnlB	947113	b2631	372	123	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2767710	2768573	+					yfjP	947124	b2632	864		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2767710	2768573	+	YP_026173.1	WP_000787597.1		CP4-57 prophage; 50S ribosome-binding GTPase family protein	yfjP	947124	b2632	864	287	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2768665	2769486	+					yfjQ	947127	b2633	822		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2768665	2769486	+	NP_417122.1	WP_000197391.1		CP4-57 prophage; uncharacterized protein	yfjQ	947127	b2633	822	273	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2769703	2770404	+					yfjR	947309	b2634	702		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2769703	2770404	+	NP_417123.1	WP_000189409.1		CP4-57 prophage; putative DNA-binding transcriptional regulator	yfjR	947309	b2634	702	233	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2770445	2770681	+					ypjK	2847710	b2635	237		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2770445	2770681	+	YP_026174.2	WP_001144029.1		CP4-57 prophage; putative inner membrane protein	ypjK	2847710	b2635	237	78	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2770681	2771124	+					yfjS	945668	b2636	444		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2770681	2771124	+	NP_417124.4	WP_000824222.1		CP4-57 prophage; uncharacterized protein	yfjS	945668	b2636	444	147	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2771148	2771615	+					yfjT	947616	b2637	468		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2771148	2771615	+	NP_417125.1	WP_000702495.1		CP4-57 prophage; putative periplasmic protein	yfjT	947616	b2637	468	155	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2772002	2772154	-					yfjU	945062	b2638	153		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2772002	2772154	-					yfjU	945062	b2638	153		pseudo
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2772167	2773182	-					yfjV	947563	b2641	1016		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2772167	2773182	-					yfjV	947563	b2641	1017		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2773318	2775021	+					yfjW	947128	b2642	1704		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2773318	2775021	+	NP_417129.1	WP_000896263.1		CP4-57 prophage; putative inner membrane protein	yfjW	947128	b2642	1704	567	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2775545	2775816	+					ypjI	5625570	b4644	272		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2775545	2775816	+					ypjI	5625570	b4644	273		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2775919	2776377	+					yfjX	947126	b2643	459		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2775919	2776377	+	NP_417130.1	WP_000211841.1		CP4-57 prophage; putative antirestriction protein	yfjX	947126	b2643	459	152	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2776386	2776868	+					yfjY	947125	b2644	483		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2776386	2776868	+	NP_417131.1	WP_001407480.1		CP4-57 prophage; putative DNA repair protein	yfjY	947125	b2644	483	160	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2776877	2777077	+					ypjJ	1450287	b4548	201		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2776877	2777077	+	YP_588466.1	WP_001395452.1		uncharacterized protein	ypjJ	1450287	b4548	201	66	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2777115	2777432	+					yfjZ	947123	b2645	318		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2777115	2777432	+	NP_417132.1	WP_000072690.1		CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system	yfjZ	947123	b2645	318	105	
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2777453	2777782	+					ypjF	947131	b2646	330		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2777453	2777782	+	NP_417133.1	WP_001094400.1		CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system	ypjF	947131	b2646	330	109	
gene	tmRNA_pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2777972	2777985	+					psaA	5625571	b4645	14		pseudo
tmRNA		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2777972	2777985	+					psaA	5625571	b4645	14		pseudo
gene	protein_coding	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2778146	2782726	-					ypjA	948630	b2647	4581		
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2778146	2782726	-	NP_417134.2	WP_010723187.1		adhesin-like autotransporter	ypjA	948630	b2647	4581	1526	
gene	pseudogene	GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2783065	2783304	-					pinH	947250	b2648	240		pseudo
CDS		GCF_000005845.2	Primary Assembly	chromosome		NC_000913.3	2783065	2783304	-					pinH	947250	b2648	240		pseudo
