# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2256437	2257294	-							P425_RS15725	858		old_locus_tag=P425_02074
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2256437	2257294	-	WP_003410049.1	WP_003410049.1		hypothetical protein			P425_RS15725	858	285	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2257352	2258848	-							P425_RS15730	1497		old_locus_tag=P425_02075
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2257352	2258848	-	WP_003410057.1	WP_003410057.1		hypothetical protein			P425_RS15730	1497	498	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2258870	2259757	-							P425_RS15735	888		old_locus_tag=P425_02076
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2258870	2259757	-	WP_003410060.1	WP_003410060.1		universal stress protein			P425_RS15735	888	295	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2259876	2263859	+							P425_RS15740	3984		old_locus_tag=P425_02077
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2259876	2263859	+	WP_003410063.1	WP_003410063.1		trehalose-6-phosphate phosphatase OtsB			P425_RS15740	3984	1327	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2263958	2264302	-							P425_RS15745	345		old_locus_tag=P425_02078
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2263958	2264302	-	WP_003410065.1	WP_003410065.1		ferredoxin			P425_RS15745	345	114	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2264491	2265816	-							P425_RS15750	1326		old_locus_tag=P425_02079
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2264491	2265816	-	WP_003410070.1	WP_003410070.1		hypothetical protein			P425_RS15750	1326	441	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2265904	2266146	+							P425_RS15755	243		old_locus_tag=P425_02080
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2265904	2266146	+	WP_003899127.1	WP_003899127.1		antitoxin VapB15			P425_RS15755	243	80	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2266147	2266545	+							P425_RS15760	399		old_locus_tag=P425_02081
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2266147	2266545	+	WP_003410075.1	WP_003410075.1		ribonuclease			P425_RS15760	399	132	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2266728	2267159	-							P425_RS15765	432		old_locus_tag=P425_02082
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2266728	2267159	-	WP_003410078.1	WP_003410078.1		hypothetical protein			P425_RS15765	432	143	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2267200	2267694	+							P425_RS15770	495		old_locus_tag=P425_02083
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2267200	2267694	+	WP_003410080.1	WP_003410080.1		hypothetical protein			P425_RS15770	495	164	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2268539	2269018	+							P425_RS15775	480		old_locus_tag=P425_02084
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2268539	2269018	+	WP_003899130.1	WP_003899130.1		transposase			P425_RS15775	480	159	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2268972	2269562	+							P425_RS15780	591		old_locus_tag=P425_02085
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2268972	2269562	+	WP_003899131.1	WP_003899131.1		transposase			P425_RS15780	591	196	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2269690	2270946	-							P425_RS15785	1257		old_locus_tag=P425_02086
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2269690	2270946	-	WP_003410095.1	WP_003410095.1		hypothetical protein			P425_RS15785	1257	418	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2271264	2271875	+							P425_RS15790	612		old_locus_tag=P425_02087
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2271264	2271875	+	WP_003911753.1	WP_003911753.1		hypothetical protein			P425_RS15790	612	203	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2271872	2272912	+							P425_RS15795	1041		old_locus_tag=P425_02088
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2271872	2272912	+	WP_003911735.1	WP_003911735.1		transcriptional regulator			P425_RS15795	1041	346	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2273154	2273873	+							P425_RS15800	720		old_locus_tag=P425_02089
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2273154	2273873	+	WP_003410108.1	WP_003410108.1		hypothetical protein			P425_RS15800	720	239	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2273863	2274279	+							P425_RS15805	417		old_locus_tag=P425_02090
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2273863	2274279	+	WP_003410114.1	WP_003410114.1		hypothetical protein			P425_RS15805	417	138	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2274295	2274594	-							P425_RS15810	300		old_locus_tag=P425_02091
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2274295	2274594	-	WP_003410120.1	WP_003410120.1		hypothetical protein			P425_RS15810	300	99	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2274679	2274984	-							P425_RS15815	306		old_locus_tag=P425_02092
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2274679	2274984	-	WP_003410124.1	WP_003410124.1		transcriptional regulator			P425_RS15815	306	101	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2274993	2275358	-							P425_RS15820	366		
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2274993	2275358	-	WP_003899136.1	WP_003899136.1		diaminopimelate decarboxylase			P425_RS15820	366	121	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2275623	2275982	-							P425_RS15825	360		old_locus_tag=P425_02094
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2275623	2275982	-	WP_003410131.1	WP_003410131.1		hypothetical protein			P425_RS15825	360	119	
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2276142	2276600	-							P425_RS15830	459		"partial;pseudo;old_locus_tag=P425_02095"
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2276142	2276600	-							P425_RS15830	459		"partial;pseudo"
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2276597	2278114	-							P425_RS15835	1518		"partial;pseudo;old_locus_tag=P425_02096"
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2276597	2278114	-							P425_RS15835	1518		"partial;pseudo"
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2278624	2279622	-							P425_RS15840	999		old_locus_tag=P425_02097
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2278624	2279622	-	WP_003410146.1	WP_003410146.1		cation transporter			P425_RS15840	999	332	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2279737	2280621	-							P425_RS15845	885		old_locus_tag=P425_02098
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2279737	2280621	-	WP_003410150.1	WP_003410150.1		universal stress protein			P425_RS15845	885	294	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2280661	2282382	-							P425_RS15850	1722		old_locus_tag=P425_02099
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2280661	2282382	-	WP_003899138.1	WP_003899138.1		histidine kinase			P425_RS15850	1722	573	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2282443	2283282	-							P425_RS15855	840		old_locus_tag=P425_02100
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2282443	2283282	-	WP_003410171.1	WP_003410171.1		universal stress protein			P425_RS15855	840	279	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2283279	2284298	-							P425_RS15860	1020		old_locus_tag=P425_02101
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2283279	2284298	-	WP_003899139.1	WP_003899139.1		phosphofructokinase			P425_RS15860	1020	339	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2284315	2286354	-							P425_RS15865	2040		old_locus_tag=P425_02102
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2284315	2286354	-	WP_023637431.1	WP_023637431.1		hypothetical protein			P425_RS15865	2040	679	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2286372	2286806	-							P425_RS15870	435		old_locus_tag=P425_02103
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2286372	2286806	-	WP_003410189.1	WP_003410189.1		alpha-crystallin			P425_RS15870	435	144	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2287003	2287998	+							P425_RS15875	996		old_locus_tag=P425_02104
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2287003	2287998	+	WP_003410193.1	WP_003410193.1		NAD(P)H nitroreductase			P425_RS15875	996	331	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2288114	2288956	-							P425_RS15880	843		old_locus_tag=P425_02105
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2288114	2288956	-	WP_003410196.1	WP_003410196.1		hypothetical protein			P425_RS15880	843	280	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2289168	2289491	+							P425_RS15885	324		old_locus_tag=P425_02106
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2289168	2289491	+	WP_003410200.1	WP_003410200.1		transcriptional regulator			P425_RS15885	324	107	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2289488	2289976	+							P425_RS15890	489		old_locus_tag=P425_02107
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2289488	2289976	+	WP_003899141.1	WP_003899141.1		hypothetical protein			P425_RS15890	489	162	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2289973	2290614	+							P425_RS15895	642		old_locus_tag=P425_02108
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2289973	2290614	+	WP_003899142.1	WP_003899142.1		hypothetical protein			P425_RS15895	642	213	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2290621	2291586	-							P425_RS15900	966		old_locus_tag=P425_02109
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2290621	2291586	-	WP_031647421.1	WP_031647421.1		membrane protein			P425_RS15900	966	321	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2291597	2292670	-							P425_RS15905	1074		old_locus_tag=P425_02110
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2291597	2292670	-	WP_003410218.1	WP_003410218.1		sugar ABC transporter ATP-binding protein			P425_RS15905	1074	357	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2292673	2293515	-							P425_RS15910	843		old_locus_tag=P425_02111
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2292673	2293515	-	WP_003911736.1	WP_003911736.1		sugar ABC transporter permease			P425_RS15910	843	280	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2293502	2294404	-							P425_RS15915	903		old_locus_tag=P425_02112
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2293502	2294404	-	WP_003410224.1	WP_003410224.1		sugar ABC transporter permease			P425_RS15915	903	300	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2294401	2295720	-							P425_RS15920	1320		old_locus_tag=P425_02113
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2294401	2295720	-	WP_003410228.1	WP_003410228.1		sugar ABC transporter substrate-binding lipoprotein			P425_RS15920	1320	439	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2295758	2296555	-							P425_RS15925	798		old_locus_tag=P425_02114
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2295758	2296555	-	WP_003899143.1	WP_003899143.1		hypothetical protein			P425_RS15925	798	265	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2296555	2297115	-							P425_RS15930	561		old_locus_tag=P425_02115
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2296555	2297115	-	WP_003410243.1	WP_003410243.1		pyrazinamidase/nicotinamidase PncA			P425_RS15930	561	186	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2297156	2297506	-							P425_RS15935	351		old_locus_tag=P425_02116
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2297156	2297506	-	WP_003902241.1	WP_003902241.1		hypothetical protein			P425_RS15935	351	116	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2297559	2299064	-							P425_RS15940	1506		old_locus_tag=P425_02117
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2297559	2299064	-	WP_003916923.1	WP_003916923.1		carboxylesterase			P425_RS15940	1506	501	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2299143	2299799	+							P425_RS15945	657		old_locus_tag=P425_02118
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2299143	2299799	+	WP_003899146.1	WP_003899146.1		hypothetical protein			P425_RS15945	657	218	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2299836	2302400	-							P425_RS15950	2565		old_locus_tag=P425_02119
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2299836	2302400	-	WP_003410309.1	WP_003410309.1		hypothetical protein			P425_RS15950	2565	854	
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2302405	2303541	-							P425_RS0104930	1137		"partial;pseudo"
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2302405	2303541	-							P425_RS0104930	1137		"partial;pseudo"
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2303692	2306854	-							P425_RS0104935	3163		"partial;pseudo"
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2303692	2306854	-							P425_RS0104935	3163		"partial;pseudo"
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2308066	2309334	-							P425_RS0104940	1269		"partial;pseudo"
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2308066	2309334	-							P425_RS0104940	1269		"partial;pseudo"
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2309795	2310423	-							P425_RS0104945	629		"partial;pseudo"
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2309795	2310423	-							P425_RS0104945	629		"partial;pseudo"
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2310730	2311080	-							P425_RS0104950	351		
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2310730	2311080	-	WP_003912718.1	WP_003912718.1		hypothetical protein			P425_RS0104950	351	116	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2311258	2311593	+							P425_RS15955	336		old_locus_tag=P425_02122
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2311258	2311593	+	WP_003410601.1	WP_003410601.1		RNA polymerase-binding protein RbpA			P425_RS15955	336	111	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2311568	2312413	-							P425_RS0104955	846		
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2311568	2312413	-	WP_003912719.1	WP_003912719.1		dolichol-phosphate mannosyltransferase			P425_RS0104955	846	281	
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2312576	2314276	-							P425_RS0104960	1701		"partial;pseudo"
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2312576	2314276	-							P425_RS0104960	1701		"partial;pseudo"
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2314350	2315954	-							P425_RS15960	1605		old_locus_tag=P425_02124
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2314350	2315954	-	WP_003410605.1	WP_003410605.1		hypothetical protein			P425_RS15960	1605	534	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2315959	2316489	-							P425_RS15965	531		old_locus_tag=P425_02125
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2315959	2316489	-	WP_003899151.1	WP_003899151.1		exclusion suppressor FxsA			P425_RS15965	531	176	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2316562	2317275	+							P425_RS15970	714		old_locus_tag=P425_02126
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2316562	2317275	+	WP_003410610.1	WP_003410610.1		hypothetical protein			P425_RS15970	714	237	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2317524	2317790	-							P425_RS15975	267		old_locus_tag=P425_02127
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2317524	2317790	-	WP_003410619.1	WP_003410619.1		30S ribosomal protein S18			P425_RS15975	267	88	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2317791	2318096	-							P425_RS15980	306		old_locus_tag=P425_02128
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2317791	2318096	-	WP_003410624.1	WP_003410624.1		30S ribosomal protein S14			P425_RS15980	306	101	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2318098	2318262	-							P425_RS15985	165		old_locus_tag=P425_02129
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2318098	2318262	-	WP_003410628.1	WP_003410628.1		50S ribosomal protein L33			P425_RS15985	165	54	
gene	protein_coding	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2318262	2318498	-							P425_RS15990	237		old_locus_tag=P425_02130
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2318262	2318498	-	WP_003410631.1	WP_003410631.1		50S ribosomal protein L28			P425_RS15990	237	78	
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2318938	2319660	+							P425_RS0104965	723		"partial;pseudo"
CDS		GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2318938	2319660	+							P425_RS0104965	723		"partial;pseudo"
gene	pseudogene	GCF_000667805.1	Primary Assembly	unplaced scaffold		NZ_KK339370.1	2319653	2320117	+							P425_RS15995	465		"partial;pseudo;old_locus_tag=P425_02132"
