# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	62616	62906	+							Z166_RS0103860	291		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	62616	62906	+	WP_024773636.1	WP_024773636.1		cytochrome C biogenesis protein CcmH			Z166_RS0103860	291	96	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	63067	63540	+							Z166_RS0103865	474		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	63067	63540	+	WP_000902623.1	WP_000902623.1		RNA pyrophosphohydrolase			Z166_RS0103865	474	157	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	63534	64751	+							Z166_RS0103870	1218		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	63534	64751	+	WP_024773637.1	WP_024773637.1		aspartate kinase			Z166_RS0103870	1218	405	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	64748	65290	+							Z166_RS0103875	543		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	64748	65290	+	WP_000788243.1	WP_000788243.1		hypothetical protein			Z166_RS0103875	543	180	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	65287	65943	+							Z166_RS0103880	657		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	65287	65943	+	WP_000787897.1	WP_000787897.1		DNA polymerase III subunit delta'			Z166_RS0103880	657	218	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	65940	67082	+							Z166_RS0103885	1143		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	65940	67082	+	WP_024773638.1	WP_024773638.1		dihydropteroate synthase			Z166_RS0103885	1143	380	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	67108	67569	-							Z166_RS0103890	462		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	67108	67569	-	WP_000301344.1	WP_000301344.1		hypothetical protein			Z166_RS0103890	462	153	
gene	pseudogene	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	67762	67963	+							Z166_RS08715	202		pseudo
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	67762	67963	+							Z166_RS08715	202		pseudo
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	67956	68852	+							Z166_RS0103900	897		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	67956	68852	+	WP_024773639.1	WP_024773639.1		membrane protein			Z166_RS0103900	897	298	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	68856	70103	+							Z166_RS0103905	1248		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	68856	70103	+	WP_024773640.1	WP_024773640.1		membrane protein			Z166_RS0103905	1248	415	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	70182	70733	+							Z166_RS0103915	552		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	70182	70733	+	WP_001237437.1	WP_001237437.1		hypothetical protein			Z166_RS0103915	552	183	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	70733	71860	+							Z166_RS0103920	1128		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	70733	71860	+	WP_024773641.1	WP_024773641.1		carbamoyl phosphate synthase small subunit			Z166_RS0103920	1128	375	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	72012	73016	+					amiF		Z166_RS0103925	1005		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	72012	73016	+	WP_000534778.1	WP_000534778.1		formamidase	amiF		Z166_RS0103925	1005	334	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	73268	73357	-							Z166_RS08720	90		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	73268	73357	-	WP_000536075.1	WP_000536075.1		hypothetical protein			Z166_RS08720	90	29	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	73462	74034	-							Z166_RS0103935	573		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	73462	74034	-	WP_024773642.1	WP_024773642.1		septum formation inhibitor Maf			Z166_RS0103935	573	190	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	74036	76579	-							Z166_RS0103940	2544		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	74036	76579	-	WP_024773643.1	WP_024773643.1		alanyl-tRNA synthetase			Z166_RS0103940	2544	847	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	76699	76929	+							Z166_RS0103945	231		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	76699	76929	+	WP_000468330.1	WP_000468330.1		hypothetical protein			Z166_RS0103945	231	76	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	77582	79684	-							Z166_RS08725	2103		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	77582	79684	-	WP_033723474.1	WP_033723474.1		membrane protein			Z166_RS08725	2103	700	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	80207	80464	-							Z166_RS0103970	258		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	80207	80464	-	WP_024773644.1	WP_024773644.1		30S ribosomal protein S18			Z166_RS0103970	258	85	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	80488	81033	-							Z166_RS0103975	546		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	80488	81033	-	WP_024773645.1	WP_024773645.1		single-stranded DNA-binding protein			Z166_RS0103975	546	181	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	81043	81471	-							Z166_RS0103980	429		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	81043	81471	-	WP_024773646.1	WP_024773646.1		30S ribosomal protein S6			Z166_RS0103980	429	142	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	81616	82638	-							Z166_RS0103985	1023		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	81616	82638	-	WP_024773647.1	WP_024773647.1		DNA polymerase III subunit delta			Z166_RS0103985	1023	340	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	82628	84562	-							Z166_RS0103990	1935		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	82628	84562	-	WP_024773648.1	WP_024773648.1		ribonuclease R			Z166_RS0103990	1935	644	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	84562	85353	-							Z166_RS0103995	792		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	84562	85353	-	WP_024773649.1	WP_024773649.1		shikimate dehydrogenase			Z166_RS0103995	792	263	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	85361	85963	-							Z166_RS0104000	603		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	85361	85963	-	WP_024773650.1	WP_024773650.1		hypothetical protein			Z166_RS0104000	603	200	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	85972	87018	-							Z166_RS0104005	1047		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	85972	87018	-	WP_024773651.1	WP_024773651.1		microcin ABC transporter permease			Z166_RS0104005	1047	348	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	87015	88796	-							Z166_RS0104010	1782		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	87015	88796	-	WP_000697396.1	WP_000697396.1		peptide ABC transporter substrate-binding protein			Z166_RS0104010	1782	593	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	88797	89777	-							Z166_RS0104015	981		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	88797	89777	-	WP_024773652.1	WP_024773652.1		tryptophanyl-tRNA synthetase			Z166_RS0104015	981	326	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	89849	90586	-							Z166_RS0104020	738		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	89849	90586	-	WP_033723475.1	WP_033723475.1		biotin synthase			Z166_RS0104020	738	245	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	90704	91303	+							Z166_RS0104025	600		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	90704	91303	+	WP_024773654.1	WP_024773654.1		preprotein translocase subunit SecG			Z166_RS0104025	600	199	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	91303	91860	+					frr		Z166_RS0104030	558		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	91303	91860	+	WP_000938335.1	WP_000938335.1		ribosome-recycling factor	frr		Z166_RS0104030	558	185	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	91864	92469	+							Z166_RS0104035	606		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	91864	92469	+	WP_017283339.1	WP_017283339.1		orotate phosphoribosyltransferase			Z166_RS0104035	606	201	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	92459	92923	+							Z166_RS0104040	465		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	92459	92923	+	WP_024773655.1	WP_024773655.1		RDD family protein			Z166_RS0104040	465	154	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	92920	93609	+							Z166_RS0104045	690		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	92920	93609	+	WP_024773656.1	WP_024773656.1		hypothetical protein			Z166_RS0104045	690	229	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	93712	94113	+							Z166_RS0104050	402		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	93712	94113	+	WP_001183543.1	WP_001183543.1		NADH-quinone oxidoreductase subunit A			Z166_RS0104050	402	133	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	94113	94592	+							Z166_RS0104055	480		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	94113	94592	+	WP_001183508.1	WP_001183508.1		NADH-quinone oxidoreductase subunit B			Z166_RS0104055	480	159	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	94592	95389	+							Z166_RS0104060	798		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	94592	95389	+	WP_017280831.1	WP_017280831.1		NADH dehydrogenase subunit C			Z166_RS0104060	798	265	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	95391	96620	+							Z166_RS0104065	1230		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	95391	96620	+	WP_024773657.1	WP_024773657.1		NADH-quinone oxidoreductase subunit D			Z166_RS0104065	1230	409	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	96617	96847	+							Z166_RS0104070	231		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	96617	96847	+	WP_000819168.1	WP_000819168.1		hypothetical protein			Z166_RS0104070	231	76	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	96850	97836	+							Z166_RS0104075	987		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	96850	97836	+	WP_024773658.1	WP_024773658.1		NADH-ubiquinone oxidoreductase subunit F			Z166_RS0104075	987	328	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	97833	100367	+							Z166_RS0104080	2535		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	97833	100367	+	WP_024773659.1	WP_024773659.1		NADH dehydrogenase			Z166_RS0104080	2535	844	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	100364	101353	+							Z166_RS0104085	990		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	100364	101353	+	WP_001277294.1	WP_001277294.1		NADH-quinone oxidoreductase subunit H			Z166_RS0104085	990	329	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	101364	102026	+							Z166_RS0104090	663		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	101364	102026	+	WP_024773660.1	WP_024773660.1		NADH dehydrogenase			Z166_RS0104090	663	220	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	102019	102567	+							Z166_RS0104095	549		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	102019	102567	+	WP_024773661.1	WP_024773661.1		NADH:ubiquinone oxidoreductase subunit J			Z166_RS0104095	549	182	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	102564	102866	+							Z166_RS0104100	303		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	102564	102866	+	WP_000579761.1	WP_000579761.1		NADH-quinone oxidoreductase subunit K			Z166_RS0104100	303	100	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	102869	104707	+							Z166_RS0104105	1839		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	102869	104707	+	WP_024773662.1	WP_024773662.1		NADH:ubiquinone oxidoreductase subunit L			Z166_RS0104105	1839	612	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	104711	106249	+							Z166_RS0104110	1539		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	104711	106249	+	WP_024773663.1	WP_024773663.1		NADH:ubiquinone oxidoreductase subunit M			Z166_RS0104110	1539	512	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	106236	107708	+							Z166_RS0104115	1473		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	106236	107708	+	WP_024773664.1	WP_024773664.1		NADH:ubiquinone oxidoreductase subunit N			Z166_RS0104115	1473	490	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	107698	110109	+							Z166_RS0104120	2412		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	107698	110109	+	WP_024773665.1	WP_024773665.1		flagellar protein			Z166_RS0104120	2412	803	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	110111	111487	+							Z166_RS0104125	1377		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	110111	111487	+	WP_024773666.1	WP_024773666.1		phospho-sugar mutase			Z166_RS0104125	1377	458	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	112094	112882	-							Z166_RS0104135	789		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	112094	112882	-	WP_024773667.1	WP_024773667.1		tryptophan synthase subunit alpha			Z166_RS0104135	789	262	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	112884	114059	-							Z166_RS0104140	1176		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	112884	114059	-	WP_024773668.1	WP_024773668.1		tryptophan synthase subunit beta			Z166_RS0104140	1176	391	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	114061	115419	-							Z166_RS0104145	1359		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	114061	115419	-	WP_024773669.1	WP_024773669.1		N-(5'-phosphoribosyl)anthranilate isomerase			Z166_RS0104145	1359	452	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	115412	116419	-							Z166_RS0104150	1008		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	115412	116419	-	WP_024773670.1	WP_024773670.1		anthranilate phosphoribosyltransferase			Z166_RS0104150	1008	335	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	116416	117000	-							Z166_RS0104155	585		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	116416	117000	-	WP_024773671.1	WP_024773671.1		anthranilate synthase subunit II			Z166_RS0104155	585	194	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	116997	118499	-							Z166_RS0104160	1503		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	116997	118499	-	WP_024773672.1	WP_024773672.1		anthranilate synthase			Z166_RS0104160	1503	500	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	118732	119790	-							Z166_RS0104165	1059		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	118732	119790	-	WP_024773673.1	WP_024773673.1		Heptosyltransferase			Z166_RS0104165	1059	352	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	119872	120609	-							Z166_RS0104170	738		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	119872	120609	-	WP_024773674.1	WP_024773674.1		5'-nucleotidase			Z166_RS0104170	738	245	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	120735	121283	+							Z166_RS0104175	549		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	120735	121283	+	WP_000709496.1	WP_000709496.1		hypothetical protein			Z166_RS0104175	549	182	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	121877	122533	+							Z166_RS0104180	657		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	121877	122533	+	WP_024773675.1	WP_024773675.1		thiaminase II			Z166_RS0104180	657	218	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	122655	123317	+							Z166_RS0104185	663		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	122655	123317	+	WP_024773676.1	WP_024773676.1		nicotinamide mononucleotide transporter			Z166_RS0104185	663	220	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	123305	123919	+							Z166_RS0104190	615		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	123305	123919	+	WP_024773677.1	WP_024773677.1		thiamine pyrophosphokinase			Z166_RS0104190	615	204	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	124427	124777	-							Z166_RS0104195	351		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	124427	124777	-	WP_001216119.1	WP_001216119.1		50S ribosomal protein L17			Z166_RS0104195	351	116	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	124777	125811	-							Z166_RS0104200	1035		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	124777	125811	-	WP_024773678.1	WP_024773678.1		DNA-directed RNA polymerase subunit alpha			Z166_RS0104200	1035	344	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	125823	126449	-							Z166_RS0104205	627		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	125823	126449	-	WP_024773679.1	WP_024773679.1		30S ribosomal protein S4			Z166_RS0104205	627	208	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	126459	126854	-							Z166_RS0104210	396		
CDS		GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	126459	126854	-	WP_001129277.1	WP_001129277.1		30S ribosomal protein S11			Z166_RS0104210	396	131	
gene	protein_coding	GCF_000521245.1	Primary Assembly	unplaced scaffold		NZ_JAAA01000012.1	126877	127239	-							Z166_RS0104215	363		
